Id,PostId,Score,CreationDate,UserId
179904,91923,0,2014-03-30 20:20:31,24808
179905,91925,0,2014-03-30 20:36:23,11051
179906,91925,0,2014-03-30 20:37:28,14675
179907,91916,0,2014-03-30 20:51:33,22083
179908,91861,0,2014-03-30 20:52:15,42674
179909,91905,0,2014-03-30 20:59:42,7290
179910,91898,0,2014-03-30 21:22:53,7787
179911,91898,0,2014-03-30 21:23:42,7787
179912,91898,0,2014-03-30 21:24:41,7787
179914,91915,1,2014-03-30 21:26:36,28218
179915,91789,0,2014-03-30 21:33:57,42729
179916,91898,0,2014-03-30 21:48:39,7787
179917,91911,0,2014-03-30 22:13:51,4253
179918,91935,0,2014-03-30 22:18:00,1005
179919,91935,0,2014-03-30 22:20:24,2958
179920,91935,0,2014-03-30 22:21:38,1005
179921,91935,1,2014-03-30 22:22:44,2958
179922,91935,0,2014-03-30 22:22:44,1005
179923,91935,0,2014-03-30 22:26:16,2958
179924,91935,0,2014-03-30 22:27:44,1005
179925,91935,0,2014-03-30 22:36:50,1005
179926,91935,0,2014-03-30 22:37:49,2958
179928,91875,0,2014-03-30 22:43:01,805
179929,91936,1,2014-03-30 22:43:05,2958
179930,91875,0,2014-03-30 22:45:40,1005
179931,91936,0,2014-03-30 22:47:23,26500
179932,91936,1,2014-03-30 22:49:35,805
179934,91908,0,2014-03-30 22:54:06,4598
179935,69611,0,2014-03-30 22:54:16,919
179936,91936,1,2014-03-30 22:57:29,919
179937,91936,0,2014-03-30 22:58:40,26500
179938,91936,0,2014-03-30 23:01:38,919
179939,91930,0,2014-03-30 23:03:15,919
179940,91875,0,2014-03-30 23:04:41,805
179941,91318,0,2014-03-30 23:05:50,919
179942,91940,0,2014-03-30 23:08:41,919
179943,91930,1,2014-03-30 23:18:51,22047
179944,91940,0,2014-03-30 23:20:20,40899
179945,91866,0,2014-03-30 23:20:29,22311
179948,91908,1,2014-03-30 23:34:28,4253
179949,91940,1,2014-03-30 23:39:53,919
179950,91930,0,2014-03-30 23:43:44,42792
179951,91941,0,2014-03-30 23:55:43,1005
179953,21495,0,2014-03-30 23:59:39,805
179954,91936,0,2014-03-31 00:02:39,26500
179955,48835,0,2014-03-31 00:05:51,13188
179956,91939,0,2014-03-31 00:11:20,4253
179958,91944,2,2014-03-31 00:26:08,919
179959,91008,0,2014-03-31 00:28:54,805
179960,91631,3,2014-03-31 00:34:22,919
179961,91936,1,2014-03-31 00:35:43,919
179962,91951,0,2014-03-31 01:53:19,20148
179964,91950,0,2014-03-31 02:22:32,13752
179965,91950,1,2014-03-31 02:30:03,805
179967,91953,0,2014-03-31 02:34:33,1005
179979,91955,0,2014-03-31 03:16:34,24808
179980,91955,0,2014-03-31 03:17:17,42803
179981,56775,0,2014-03-31 03:40:36,17072
179982,91895,0,2014-03-31 03:40:40,805
179983,91924,0,2014-03-31 03:46:39,21737
179984,91881,0,2014-03-31 03:50:37,7290
179990,91960,1,2014-03-31 04:04:02,805
179991,91960,1,2014-03-31 04:05:46,9162
179994,91961,1,2014-03-31 04:23:53,6633
179995,91961,1,2014-03-31 04:24:45,805
179996,91958,3,2014-03-31 04:27:26,805
179997,91961,0,2014-03-31 04:32:51,42805
179998,91908,0,2014-03-31 04:57:56,25433
179999,91938,0,2014-03-31 05:39:14,42784
180000,91964,0,2014-03-31 05:40:22,9162
180001,91915,0,2014-03-31 05:41:29,42784
180002,91964,0,2014-03-31 05:48:33,3277
180003,91542,0,2014-03-31 05:49:38,805
180004,91938,0,2014-03-31 05:51:50,805
180005,91955,0,2014-03-31 05:57:26,3277
180006,91930,0,2014-03-31 06:01:18,3277
180008,91968,0,2014-03-31 06:34:15,42806
180009,91969,0,2014-03-31 06:59:48,805
180010,91969,0,2014-03-31 07:04:37,42320
180011,91947,0,2014-03-31 07:15:14,42778
180012,91911,0,2014-03-31 07:18:04,42778
180013,91970,1,2014-03-31 07:31:59,17230
180014,91969,0,2014-03-31 07:36:53,805
180015,91909,0,2014-03-31 07:38:21,42447
180016,91969,0,2014-03-31 07:38:37,805
180017,91971,0,2014-03-31 07:45:27,805
180018,91953,1,2014-03-31 07:46:46,22047
180020,91964,0,2014-03-31 07:50:56,42807
180021,91971,0,2014-03-31 07:51:30,6946
180024,91964,3,2014-03-31 08:12:43,22047
180026,91955,0,2014-03-31 08:21:00,42803
180027,91970,0,2014-03-31 08:25:03,230
180028,91971,1,2014-03-31 08:28:40,805
180029,91958,0,2014-03-31 08:35:08,22047
180030,91975,1,2014-03-31 08:37:27,22047
180031,91969,0,2014-03-31 08:37:41,805
180032,91976,0,2014-03-31 08:48:54,42806
180033,91978,2,2014-03-31 08:51:41,1352
180037,91976,0,2014-03-31 09:08:22,3277
180038,91975,0,2014-03-31 09:09:18,230
180039,91978,0,2014-03-31 09:12:48,42238
180040,91975,0,2014-03-31 09:13:23,22047
180041,91975,0,2014-03-31 09:15:30,230
180042,91974,1,2014-03-31 09:17:51,805
180043,91975,1,2014-03-31 09:23:05,22047
180045,90856,0,2014-03-31 09:26:56,12129
180046,91981,1,2014-03-31 09:27:13,3277
180047,91981,1,2014-03-31 09:33:56,3277
180048,91975,0,2014-03-31 09:35:28,230
180049,72490,0,2014-03-31 09:42:45,12129
180050,91975,1,2014-03-31 09:46:12,22047
180051,91981,1,2014-03-31 09:46:48,28183
180053,91981,1,2014-03-31 09:53:08,3277
180054,91981,0,2014-03-31 09:54:48,28183
180056,91631,0,2014-03-31 10:36:23,1352
180058,91986,0,2014-03-31 10:51:14,22199
180059,91985,0,2014-03-31 10:57:26,22047
180060,91985,0,2014-03-31 11:12:05,3277
180061,91984,0,2014-03-31 11:14:21,42238
180062,91924,1,2014-03-31 11:17:46,6552
180063,91985,0,2014-03-31 11:18:20,3277
180064,91953,0,2014-03-31 05:30:10,41696
180065,76332,0,2014-03-31 00:53:42,42799
180066,91948,1,2014-03-31 11:27:44,18152
180067,91981,0,2014-03-31 11:31:41,7828
180068,91958,0,2014-03-31 11:32:50,14465
180070,91948,0,2014-03-31 11:34:58,41830
180071,91948,0,2014-03-31 11:42:17,41830
180072,91990,0,2014-03-31 11:47:32,3277
180073,91990,0,2014-03-31 11:49:20,40215
180074,91990,0,2014-03-31 11:50:46,2392
180075,91990,0,2014-03-31 11:52:41,1352
180076,91985,0,2014-03-31 11:54:39,22047
180077,91990,0,2014-03-31 11:58:06,40215
180079,91642,0,2014-03-31 12:14:44,1036
180080,91908,0,2014-03-31 12:18:56,4253
180081,91922,0,2014-03-31 12:20:54,4253
180083,91974,1,2014-03-31 12:29:14,4253
180084,77115,0,2014-03-31 12:33:13,14346
180085,77115,0,2014-03-31 12:40:39,8402
180087,91318,0,2014-03-31 12:43:55,36041
180088,91994,0,2014-03-31 12:51:31,6633
180089,91996,5,2014-03-31 12:52:56,22047
180091,91617,0,2014-03-31 12:59:31,24472
180092,91996,0,2014-03-31 13:00:59,36535
180095,84165,0,2014-03-31 13:38:18,603
180097,91995,0,2014-03-31 13:51:26,31304
180098,91948,0,2014-03-31 13:52:30,18152
180100,65156,0,2014-03-31 14:08:17,36979
180101,91995,0,2014-03-31 14:10:47,37483
180102,65158,0,2014-03-31 14:13:29,36979
180103,91993,0,2014-03-31 14:14:41,17230
180105,92006,0,2014-03-31 14:21:24,12492
180106,92004,0,2014-03-31 14:21:35,919
180107,92004,0,2014-03-31 14:23:19,40946
180108,92006,0,2014-03-31 14:24:58,7290
180109,92001,0,2014-03-31 14:26:01,7290
180110,91908,0,2014-03-31 14:26:06,4598
180111,91908,0,2014-03-31 14:28:54,4598
180112,92000,0,2014-03-31 14:29:46,7290
180113,92007,0,2014-03-31 14:32:01,7290
180114,91961,0,2014-03-31 14:39:04,919
180115,91939,0,2014-03-31 14:40:35,4598
180116,92004,1,2014-03-31 14:42:29,919
180117,92007,0,2014-03-31 14:47:49,28666
180118,91958,0,2014-03-31 14:48:52,22047
180119,92004,0,2014-03-31 14:49:43,40946
180120,92006,0,2014-03-31 14:55:45,17230
180121,92004,0,2014-03-31 14:58:39,919
180122,91718,0,2014-03-31 15:01:09,38102
180124,92004,1,2014-03-31 15:07:07,40946
180125,92000,0,2014-03-31 15:08:57,42818
180128,92014,4,2014-03-31 15:29:55,17230
180129,91961,0,2014-03-31 15:36:23,42805
180130,91728,0,2014-03-31 15:41:26,18268
180131,91715,0,2014-03-31 15:43:37,18268
180133,92014,1,2014-03-31 15:56:35,30351
180134,91866,0,2014-03-31 16:06:03,42719
180135,91866,0,2014-03-31 16:09:22,22311
180136,92012,0,2014-03-31 16:09:49,30351
180137,65156,1,2014-03-31 16:11:59,4598
180141,65158,1,2014-03-31 16:35:16,887
180142,92021,1,2014-03-31 16:35:28,24808
180143,92014,0,2014-03-31 16:37:27,42825
180144,92014,0,2014-03-31 16:39:34,42825
180145,92021,0,2014-03-31 16:42:18,17072
180146,92021,0,2014-03-31 16:43:54,17072
180147,92022,0,2014-03-31 16:45:58,25433
180149,91948,0,2014-03-31 17:00:54,41830
180151,92026,0,2014-03-31 17:12:35,34962
180155,76332,0,2014-03-31 17:59:41,31412
180156,92031,1,2014-03-31 18:13:37,8402
180157,92031,1,2014-03-31 18:14:11,5339
180158,92035,1,2014-03-31 18:31:39,686
180159,91958,0,2014-03-31 18:31:53,14465
180160,91958,1,2014-03-31 18:34:16,22047
180161,91951,0,2014-03-31 18:39:10,40440
180162,91958,0,2014-03-31 18:39:22,14465
180163,91743,1,2014-03-31 18:39:27,18268
180164,60507,0,2014-03-31 18:41:01,42703
180166,91866,0,2014-03-31 19:01:59,42719
180168,91759,0,2014-03-31 19:12:29,22452
180169,92035,0,2014-03-31 19:20:34,36041
180170,90913,0,2014-03-31 19:30:58,42346
180171,91908,0,2014-03-31 19:33:05,4253
180172,92044,0,2014-03-31 19:34:05,37483
180173,91939,0,2014-03-31 19:34:15,4253
180174,92040,1,2014-03-31 19:49:36,919
180175,92046,4,2014-03-31 19:53:49,22047
180178,92039,0,2014-03-31 20:01:53,37480
180179,92047,3,2014-03-31 20:04:49,603
180180,65156,0,2014-03-31 20:31:01,36979
180181,90913,0,2014-03-31 20:33:47,42346
180185,91894,0,2014-03-31 20:58:26,9465
180186,92029,0,2014-03-31 21:03:10,919
180187,92035,0,2014-03-31 21:06:50,919
180188,92052,3,2014-03-31 21:10:17,2126
180189,92052,2,2014-03-31 21:11:37,2126
180190,92052,2,2014-03-31 21:12:19,2126
180191,91971,0,2014-03-31 21:21:33,805
180192,92040,0,2014-03-31 21:50:11,42471
180193,92053,0,2014-03-31 21:51:25,16709
180194,92040,1,2014-03-31 21:57:57,919
180195,88002,0,2014-03-31 21:58:03,805
180196,92056,0,2014-03-31 22:03:05,919
180197,92035,1,2014-03-31 22:06:51,805
180198,92040,0,2014-03-31 22:06:52,919
180199,92046,0,2014-03-31 22:10:26,805
180200,92052,0,2014-03-31 22:11:54,42609
180201,91971,0,2014-03-31 22:13:54,6946
180202,91971,0,2014-03-31 22:24:29,805
180203,91842,0,2014-03-31 22:31:01,41309
180204,92058,0,2014-03-31 22:32:14,919
180208,91948,0,2014-03-31 22:42:15,18152
180210,92052,0,2014-03-31 23:00:05,2126
180211,92052,1,2014-03-31 23:01:54,2126
180212,92058,2,2014-03-31 23:05:50,28746
180214,92045,1,2014-03-31 23:20:47,805
180215,92059,1,2014-03-31 23:22:58,805
180216,92059,1,2014-03-31 23:31:09,805
180217,92062,2,2014-03-31 23:34:57,805
180218,92046,0,2014-03-31 23:35:21,22047
180219,92059,0,2014-03-31 23:43:00,42728
180220,92052,1,2014-03-31 23:46:26,32036
180222,91985,1,2014-03-31 23:48:18,9162
180223,92063,0,2014-04-01 00:12:42,8013
180224,74182,0,2014-04-01 00:15:30,20048
180225,92062,0,2014-04-01 00:19:18,32036
180226,92048,1,2014-04-01 00:20:47,17072
180227,92059,0,2014-04-01 00:30:19,805
180228,92064,0,2014-04-01 00:43:22,24808
180229,45745,0,2014-04-01 00:52:07,2981
180230,92010,0,2014-04-01 01:05:11,2126
180231,92063,0,2014-04-01 01:11:13,42847
180232,92063,0,2014-04-01 01:16:20,42847
180233,92068,2,2014-04-01 01:21:51,805
180238,92076,0,2014-04-01 02:13:06,805
180239,92076,3,2014-04-01 02:14:33,805
180241,92065,3,2014-04-01 02:17:32,22311
180242,92065,0,2014-04-01 02:26:39,9007
180244,92065,0,2014-04-01 02:30:27,42848
180246,92076,0,2014-04-01 02:38:11,24808
180247,92052,1,2014-04-01 02:39:22,2126
180249,92078,0,2014-04-01 02:47:18,22311
180250,92070,0,2014-04-01 02:57:23,11867
180251,92076,0,2014-04-01 03:01:07,42854
180252,92078,0,2014-04-01 03:01:24,7290
180254,92062,0,2014-04-01 03:01:44,42498
180255,92076,1,2014-04-01 03:16:12,805
180256,92081,1,2014-04-01 03:24:45,2310
180259,91931,0,2014-04-01 03:54:58,1005
180260,92062,0,2014-04-01 04:37:10,42498
180261,91931,0,2014-04-01 05:00:03,5339
180262,92076,0,2014-04-01 05:14:17,1352
180263,92091,2,2014-04-01 05:35:22,30351
180265,91993,0,2014-04-01 06:11:28,40215
180266,92095,0,2014-04-01 06:43:58,24905
180267,92095,0,2014-04-01 06:44:21,24905
180268,92022,0,2014-04-01 06:45:38,42830
180269,92095,0,2014-04-01 06:47:42,24905
180270,91985,0,2014-04-01 06:55:31,3277
180271,92091,0,2014-04-01 07:02:52,805
180275,92064,0,2014-04-01 07:20:01,1666
180276,92048,0,2014-04-01 07:34:41,3277
180278,92085,0,2014-04-01 07:57:02,805
180279,91797,0,2014-04-01 08:00:32,7883
180280,92035,0,2014-04-01 08:02:04,42594
180281,92077,3,2014-04-01 08:04:31,805
180282,92084,1,2014-04-01 08:13:00,805
180283,92104,0,2014-04-01 08:13:05,25433
180284,92104,0,2014-04-01 08:18:37,17348
180285,92048,2,2014-04-01 08:25:51,22047
180287,92023,0,2014-04-01 08:40:05,42816
180289,90898,0,2014-04-01 08:55:18,42029
180290,90898,0,2014-04-01 09:11:35,20950
180291,91993,0,2014-04-01 09:15:13,1352
180292,90898,0,2014-04-01 09:26:06,42029
180293,92010,0,2014-04-01 09:34:27,42822
180294,92082,0,2014-04-01 09:40:12,17192
180295,83747,0,2014-04-01 09:44:44,5764
180297,92109,1,2014-04-01 09:49:18,3277
180299,92118,1,2014-04-01 03:53:04,6982
180300,92118,0,2014-04-01 07:51:38,
180302,92107,0,2014-04-01 10:24:10,686
180305,90756,0,2014-04-01 11:08:47,42251
180306,91999,0,2014-04-01 11:15:32,42746
180307,91999,0,2014-04-01 11:30:58,28746
180308,92120,0,2014-04-01 11:44:08,805
180310,51347,0,2014-04-01 11:49:01,42728
180311,91007,0,2014-04-01 12:03:59,11832
180312,91007,0,2014-04-01 12:12:14,11832
180313,92102,0,2014-04-01 12:16:14,4253
180314,92076,0,2014-04-01 12:24:45,42854
180315,92118,0,2014-04-01 12:32:53,7008
180316,92118,0,2014-04-01 12:35:43,7008
180317,92082,1,2014-04-01 12:37:05,11867
180319,91866,0,2014-04-01 13:00:03,22311
180320,92127,0,2014-04-01 13:07:29,3262
180321,92104,0,2014-04-01 13:26:12,17348
180322,92121,0,2014-04-01 13:44:18,25180
180323,92058,1,2014-04-01 14:11:40,919
180324,92048,0,2014-04-01 14:16:43,919
180325,92048,0,2014-04-01 14:23:00,30611
180326,92095,1,2014-04-01 14:35:54,919
180328,90338,0,2014-04-01 14:41:08,41820
180329,92141,3,2014-04-01 15:01:20,20048
180330,92141,0,2014-04-01 15:10:35,42842
180331,72789,0,2014-04-01 15:16:55,42728
180332,72787,0,2014-04-01 15:21:08,42728
180333,92099,3,2014-04-01 15:22:16,4737
180334,91323,0,2014-04-01 15:25:11,41307
180335,92147,1,2014-04-01 15:25:50,1352
180336,92147,1,2014-04-01 15:27:25,40946
180338,92097,5,2014-04-01 15:43:37,919
180339,92088,0,2014-04-01 15:45:33,919
180340,92077,0,2014-04-01 02:27:15,22311
180341,92077,0,2014-04-01 02:28:56,39991
180343,92147,0,2014-04-01 15:54:37,25969
180344,91637,0,2014-04-01 15:55:34,21298
180345,92068,0,2014-04-01 15:56:21,919
180346,92147,1,2014-04-01 16:13:19,39770
180347,92147,2,2014-04-01 16:15:20,24669
180348,92091,0,2014-04-01 16:27:15,919
180349,92109,0,2014-04-01 16:32:28,40761
180350,92147,0,2014-04-01 16:32:56,40946
180352,91637,0,2014-04-01 16:36:49,9608
180353,91814,0,2014-04-01 16:37:07,16175
180354,92143,2,2014-04-01 16:38:21,919
180355,91814,0,2014-04-01 16:40:42,919
180356,91637,0,2014-04-01 16:40:59,17661
180357,92119,2,2014-04-01 16:43:32,7071
180358,92152,5,2014-04-01 16:46:42,919
180359,92152,0,2014-04-01 16:47:30,4737
180360,92099,3,2014-04-01 16:50:15,919
180361,92147,0,2014-04-01 16:51:52,40946
180362,92109,0,2014-04-01 16:52:50,3277
180363,90854,0,2014-04-01 17:22:32,12494
180364,92129,0,2014-04-01 17:23:08,12492
180365,92088,0,2014-04-01 17:48:22,42860
180366,92085,0,2014-04-01 17:57:33,42003
180367,92094,0,2014-04-01 18:00:25,42003
180368,92156,0,2014-04-01 18:07:35,2126
180369,92082,0,2014-04-01 18:14:30,28462
180370,92160,0,2014-04-01 18:16:49,36041
180371,92124,1,2014-04-01 18:23:37,27342
180372,92155,0,2014-04-01 18:38:40,25663
180373,92149,0,2014-04-01 18:40:26,21018
180374,92155,0,2014-04-01 18:53:50,2310
180375,60191,0,2014-04-01 19:23:47,22452
180376,92168,0,2014-04-01 19:49:19,7290
180377,92047,0,2014-04-01 20:06:00,37640
180378,29131,0,2014-04-01 20:18:17,5836
180380,92174,0,2014-04-01 20:35:27,36041
180381,92174,0,2014-04-01 20:46:51,13312
180382,92174,0,2014-04-01 20:48:56,36041
180383,91375,0,2014-04-01 20:56:41,35917
180384,92174,0,2014-04-01 20:58:04,32490
180385,92174,0,2014-04-01 21:05:23,13312
180386,92140,0,2014-04-01 21:05:34,32490
180387,92170,0,2014-04-01 21:09:13,3277
180388,92140,0,2014-04-01 21:10:55,38102
180389,92170,0,2014-04-01 21:11:31,3277
180390,91375,0,2014-04-01 21:14:09,38102
180391,92140,0,2014-04-01 21:15:38,32490
180392,92174,0,2014-04-01 21:17:09,36041
180393,92156,0,2014-04-01 21:21:16,42596
180394,92140,0,2014-04-01 21:22:54,38102
180395,92156,0,2014-04-01 22:01:58,2126
180396,92140,0,2014-04-01 22:18:12,32490
180397,92177,0,2014-04-01 22:21:04,29137
180399,92140,0,2014-04-01 22:21:20,32490
180401,92161,0,2014-04-01 22:34:02,805
180402,92170,0,2014-04-01 22:35:56,42803
180403,92170,0,2014-04-01 22:49:46,3277
180406,92182,1,2014-04-01 23:44:47,32036
180407,92189,1,2014-04-02 00:36:29,7071
180408,92183,0,2014-04-02 01:06:55,42921
180409,92191,0,2014-04-02 01:07:55,17661
180410,92191,0,2014-04-02 01:23:59,42927
180411,92119,0,2014-04-02 01:29:02,42849
180412,92192,3,2014-04-02 01:30:58,32036
180418,91971,0,2014-04-02 02:45:29,6946
180424,92199,3,2014-04-02 03:55:56,32036
180425,91971,0,2014-04-02 04:04:19,805
180426,92199,2,2014-04-02 04:08:58,805
180428,92199,0,2014-04-02 04:43:57,11398
180429,92202,2,2014-04-02 04:44:21,9394
180430,51750,0,2014-04-02 04:54:04,805
180432,92187,1,2014-04-02 05:20:54,805
180433,92187,0,2014-04-02 05:22:58,32036
180434,92187,1,2014-04-02 05:25:00,805
180436,92187,0,2014-04-02 05:39:15,32036
180437,92187,0,2014-04-02 05:47:10,805
180439,92205,3,2014-04-02 06:36:05,40464
180440,92205,2,2014-04-02 06:47:36,1352
180441,92205,0,2014-04-02 06:53:25,42933
180442,91147,1,2014-04-02 07:02:11,805
180443,92205,1,2014-04-02 07:11:27,1352
180444,92205,1,2014-04-02 07:18:56,30351
180445,92166,0,2014-04-02 07:19:45,42880
180446,92205,0,2014-04-02 07:21:01,1352
180447,92148,0,2014-04-02 07:42:52,24905
180449,92212,1,2014-04-02 08:25:39,30161
180451,92209,0,2014-04-02 08:27:45,805
180452,92209,0,2014-04-02 08:36:21,9731
180453,92213,6,2014-04-02 08:37:56,17230
180455,92047,0,2014-04-02 08:39:37,603
180457,92210,1,2014-04-02 08:41:22,32036
180459,92210,0,2014-04-02 08:47:39,42936
180461,92215,0,2014-04-02 08:49:46,3277
180462,92209,0,2014-04-02 08:58:24,805
180465,92220,2,2014-04-02 09:41:52,17230
180466,92179,0,2014-04-02 09:44:35,805
180467,92221,0,2014-04-02 09:46:31,32036
180469,92220,1,2014-04-02 10:08:31,805
180470,92213,15,2014-04-02 10:17:45,3262
180472,92227,4,2014-04-02 10:25:27,32036
180473,92225,0,2014-04-02 10:29:37,686
180474,92227,0,2014-04-02 10:31:12,42946
180475,92227,0,2014-04-02 10:39:46,30351
180476,51996,1,2014-04-02 10:40:27,1352
180477,51996,0,2014-04-02 10:46:28,1352
180478,92220,9,2014-04-02 10:51:59,42948
180479,92228,2,2014-04-02 10:53:40,32036
180480,92227,3,2014-04-02 10:58:46,805
180482,92225,0,2014-04-02 11:09:40,42945
180483,92228,0,2014-04-02 11:11:28,686
180484,92228,1,2014-04-02 11:13:33,32036
180485,31272,0,2014-04-02 11:15:37,603
180486,92227,1,2014-04-02 11:16:22,42609
180487,92226,0,2014-04-02 11:16:34,27813
180488,92227,0,2014-04-02 11:23:35,42946
180489,92221,0,2014-04-02 11:23:52,27813
180491,92221,0,2014-04-02 11:26:57,32036
180492,92234,0,2014-04-02 11:29:04,30351
180493,91814,0,2014-04-02 11:39:02,16175
180494,56597,0,2014-04-02 11:52:36,24539
180495,92030,0,2014-04-02 11:57:34,11189
180496,92225,0,2014-04-02 11:58:38,40464
180498,92234,0,2014-04-02 12:08:16,42949
180499,92233,3,2014-04-02 12:26:38,4253
180500,92157,2,2014-04-02 12:28:20,4253
180501,51273,0,2014-04-02 09:03:52,42939
180502,92140,0,2014-04-02 02:33:39,32490
180503,92234,0,2014-04-02 12:29:16,30351
180504,92235,0,2014-04-02 12:33:54,42945
180505,92235,0,2014-04-02 12:38:04,686
180506,92227,0,2014-04-02 13:07:12,38102
180507,91683,0,2014-04-02 13:09:46,3812
180508,92228,0,2014-04-02 13:10:56,38102
180509,92223,0,2014-04-02 13:15:22,3468
180510,92147,0,2014-04-02 13:16:26,25969
180511,92223,0,2014-04-02 13:16:59,3468
180512,92223,0,2014-04-02 13:20:48,3468
180513,92234,0,2014-04-02 13:26:37,3277
180514,92241,0,2014-04-02 13:26:54,7290
180515,92241,0,2014-04-02 13:28:32,38427
180516,92241,0,2014-04-02 13:30:52,7290
180517,92241,1,2014-04-02 13:32:27,38427
180518,92220,1,2014-04-02 13:34:09,42955
180519,92234,0,2014-04-02 13:46:23,42949
180520,92247,0,2014-04-02 13:50:42,38102
180521,92220,0,2014-04-02 13:54:47,4048
180523,92234,0,2014-04-02 13:58:07,42949
180525,92220,1,2014-04-02 14:19:42,17230
180526,92205,0,2014-04-02 14:36:00,11748
180527,92255,1,2014-04-02 14:49:50,24669
180529,92040,0,2014-04-02 14:50:26,42471
180530,92252,2,2014-04-02 14:55:49,32036
180531,92218,0,2014-04-02 14:57:17,2817
180532,92233,2,2014-04-02 14:59:28,582
180534,92257,0,2014-04-02 15:17:52,38102
180536,91683,0,2014-04-02 15:31:44,1934
180537,92252,0,2014-04-02 15:34:52,21054
180541,92266,0,2014-04-02 15:47:19,8960
180542,92268,1,2014-04-02 15:48:00,7290
180543,92248,1,2014-04-02 15:56:29,17230
180544,92266,0,2014-04-02 16:04:37,42965
180545,92166,0,2014-04-02 16:06:17,1934
180546,92243,0,2014-04-02 16:08:51,29137
180547,92218,0,2014-04-02 16:11:30,29137
180548,92248,0,2014-04-02 16:17:24,28666
180550,92271,0,2014-04-02 16:25:53,6248
180551,92271,0,2014-04-02 16:27:19,2817
180552,92248,0,2014-04-02 16:46:01,17230
180553,92265,0,2014-04-02 16:51:38,603
180554,92248,0,2014-04-02 16:53:19,28666
180555,92235,0,2014-04-02 16:57:31,42945
180556,92246,0,2014-04-02 17:02:40,38102
180557,91814,0,2014-04-02 17:09:33,919
180558,92262,0,2014-04-02 17:11:03,38102
180559,92148,0,2014-04-02 17:12:54,919
180561,92228,0,2014-04-02 17:20:37,686
180562,92235,0,2014-04-02 17:21:16,686
180563,91989,0,2014-04-02 17:30:58,37765
180564,92251,0,2014-04-02 17:32:43,919
180566,92228,1,2014-04-02 17:37:42,38102
180567,92251,0,2014-04-02 17:41:06,919
180568,92251,0,2014-04-02 17:46:11,7290
180569,92228,0,2014-04-02 17:52:27,686
180570,92286,0,2014-04-02 18:29:43,919
180571,91814,2,2014-04-02 18:32:29,16175
180573,92291,0,2014-04-02 18:41:17,919
180574,92291,0,2014-04-02 18:42:51,42974
180575,92228,0,2014-04-02 18:43:00,38102
180576,88134,1,2014-04-02 18:47:00,37483
180577,92291,0,2014-04-02 18:53:33,919
180578,91814,0,2014-04-02 18:59:48,919
180579,92291,0,2014-04-02 19:04:30,42974
180580,92286,0,2014-04-02 19:22:51,34863
180581,91687,0,2014-04-02 19:23:10,27433
180582,92166,0,2014-04-02 19:41:42,42880
180583,92099,0,2014-04-02 19:43:38,5829
180586,92298,0,2014-02-24 21:48:39,
180587,92298,0,2014-02-24 21:53:28,1390
180588,49017,1,2014-04-02 20:06:29,42981
180589,92246,1,2014-04-02 20:13:25,2310
180593,16411,0,2014-04-02 20:26:05,1679
180595,92220,1,2014-04-02 20:28:51,805
180596,92297,0,2014-04-02 20:31:17,34863
180598,92297,1,2014-04-02 20:34:59,34863
180599,92300,0,2014-04-02 20:35:17,8580
180600,92288,3,2014-04-02 20:38:07,805
180601,92300,0,2014-04-02 20:43:04,42983
180602,91814,0,2014-04-02 20:43:19,16175
180603,92166,0,2014-04-02 20:43:25,1934
180604,89473,2,2014-04-02 20:44:52,159
180605,89473,0,2014-04-02 20:46:16,159
180606,89422,0,2014-04-02 20:47:29,159
180607,92218,0,2014-04-02 20:49:21,159
180610,92304,0,2014-04-02 20:57:09,42983
180611,91814,0,2014-04-02 20:57:24,919
180612,92286,0,2014-04-02 20:58:24,919
180613,92294,0,2014-04-02 21:06:01,30589
180614,92246,0,2014-04-02 21:11:23,38102
180615,92249,0,2014-04-02 21:12:32,37765
180618,92255,0,2014-04-02 21:23:45,805
180619,92239,0,2014-04-02 21:26:44,805
180620,92288,0,2014-04-02 21:27:35,40680
180621,92288,1,2014-04-02 21:30:16,805
180622,91814,0,2014-04-02 21:31:31,16175
180623,92288,3,2014-04-02 21:31:40,805
180624,92308,3,2014-04-02 21:37:20,919
180625,91814,0,2014-04-02 21:38:20,16175
180626,91814,0,2014-04-02 21:38:35,919
180627,92308,0,2014-04-02 21:41:15,42985
180628,91814,0,2014-04-02 21:43:15,16175
180629,91814,0,2014-04-02 21:46:30,919
180630,92251,0,2014-04-02 21:47:50,805
180632,92263,0,2014-04-02 21:53:25,9890
180633,91814,2,2014-04-02 21:54:19,919
180634,92288,0,2014-04-02 21:54:27,40680
180636,91814,1,2014-04-02 21:58:17,16175
180637,91814,0,2014-04-02 21:58:48,16175
180638,92315,1,2014-04-02 22:01:57,4253
180640,92288,0,2014-04-02 22:06:29,40680
180641,92315,0,2014-04-02 22:07:01,42498
180643,92288,0,2014-04-02 22:12:44,805
180644,91814,1,2014-04-02 22:15:12,919
180645,92315,1,2014-04-02 22:16:38,4253
180646,92321,4,2014-04-02 22:21:22,919
180647,92321,5,2014-04-02 22:32:05,805
180648,88146,1,2014-04-02 22:36:37,919
180649,92288,0,2014-04-02 22:38:00,805
180650,92321,1,2014-04-02 22:39:13,16243
180652,92056,0,2014-04-02 22:42:21,42843
180653,92248,1,2014-04-02 23:14:08,32036
180655,92325,2,2014-04-02 23:36:07,36539
